LiveXYZSeptember132025_XYTableToPoint_stateId,LiveXYZSeptember132025_XYTableToPoint_spaceStatus,LiveXYZSeptember132025_XYTableToPoint_placeStatus,LiveXYZSeptember132025_XYTableToPoint_resolvedName,LiveXYZSeptember132025_XYTableToPoint_subcategoriesPrimary_name,LiveXYZSeptember132025_XYTableToPoint_address,LiveXYZSeptember132025_XYTableToPoint_postcode,LiveXYZSeptember132025_XYTableToPoint_validityTime_start,LiveXYZSeptember132025_XYTableToPoint_validityTime_end,LiveXYZSeptember132025_XYTableToPoint_verifiedTimesLast,LiveXYZSeptember132025_XYTableToPoint_placeId,LiveXYZSeptember132025_XYTableToPoint_placeCreationDate,placeCreationDate_short,LiveXYZSeptember132025_XYTableToPoint_spaceId,LiveXYZSeptember132025_XYTableToPoint_spaceCreationDate,spaceCreationDate_short,spaceCreation_placeCreation_discrepancy,LiveXYZSeptember132025_XYTableToPoint_entrances_main_lat,LiveXYZSeptember132025_XYTableToPoint_entrances_main_lon,LiveXYZSeptember132025_XYTableToPoint_entrances_main_floor,LiveXYZSeptember132025_XYTableToPoint_entrances_main_entranceMet,LiveXYZSeptember132025_XYTableToPoint_hours,LiveXYZSeptember132025_XYTableToPoint_tel,LiveXYZSeptember132025_XYTableToPoint_emails,LiveXYZSeptember132025_XYTableToPoint_urls_website,LiveXYZSeptember132025_XYTableToPoint_urls_facebook,LiveXYZSeptember132025_XYTableToPoint_urls_instagram,LiveXYZSeptember132025_XYTableToPoint_urls_menu,LiveXYZSeptember132025_XYTableToPoint_urls_contact,LiveXYZSeptember132025_XYTableToPoint_urls_liveWeb,Photo_URL,LiveXYZSeptember132025_XYTableToPoint_slug,LiveXYZSeptember132025_XYTableToPoint_description,LiveXYZSeptember132025_XYTableToPoint_name,LiveXYZSeptember132025_XYTableToPoint_genericName_id,LiveXYZSeptember132025_XYTableToPoint_genericName_name,LiveXYZSeptember132025_XYTableToPoint_chain_chainId,LiveXYZSeptember132025_XYTableToPoint_chain_name,LiveXYZSeptember132025_XYTableToPoint_chain_urls_website,LiveXYZSeptember132025_XYTableToPoint_parent_placeId,LiveXYZSeptember132025_XYTableToPoint_parent_name,LiveXYZSeptember132025_XYTableToPoint_parent_subcategoriesPrimar,LiveXYZSeptember132025_XYTableToPoint_parent_subcategoriesPrim_1,LiveXYZSeptember132025_XYTableToPoint_tagsPrimary_id,LiveXYZSeptember132025_XYTableToPoint_tagsPrimary_name,LiveXYZSeptember132025_XYTableToPoint_subcategoriesPrimary_id,LiveXYZSeptember132025_XYTableToPoint_categoriesPrimary_id,LiveXYZSeptember132025_XYTableToPoint_categoriesPrimary_name,LiveXYZSeptember132025_XYTableToPoint_tags_id,LiveXYZSeptember132025_XYTableToPoint_tags_name,LiveXYZSeptember132025_XYTableToPoint_subcategories_id,LiveXYZSeptember132025_XYTableToPoint_subcategories_name,LiveXYZSeptember132025_XYTableToPoint_categories_id,LiveXYZSeptember132025_XYTableToPoint_categories_name,LiveXYZSeptember132025_XYTableToPoint_offerings_positive_id,LiveXYZSeptember132025_XYTableToPoint_offerings_positive_name,LiveXYZSeptember132025_XYTableToPoint_isStorefront,LiveXYZSeptember132025_XYTableToPoint_isInterior,LiveXYZSeptember132025_XYTableToPoint_isMobile,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_OBJECTID,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_Join_Count,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_TARGET_FID,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_BoroCD,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_Shape_Leng,Status_simplified,Predicted Class,Prediction Confidence,Old-school Probability,New-school Probability,Prediction Source
5a8c9faeb41a2300043ba033,Occupied,Permanently Closed,Ja Che Salon,, 271 Malcolm X Blvd,11233,2018-02-20T22:22:37Z,2018-02-20T22:22:37Z,2016-12-20T18:34:22Z,56d898213394ec0003001acf,2016-03-03T20:01:37Z,3/3/2016,59c110f17b2a3677ef5c3bfc,2016-03-03T20:01:37Z,3/3/2016,0,40.68312697,-73.92898534,1,fixed,,347-525-0939,,,,,,,https://share.livexyz.com/venue/56d898213394ec0003001acf,https://calendre.imgix.net/P9WkJbwZRxO4SC3xIicR_image.jpg,,,Ja Che Salon,,,,,,,,,,5a5cf19d051ced00043524ea,Misc,,5a5cf19d051ced00043524ea,Misc,5a5cf19d051ced00043524ea,Misc,,,5a5cf19d051ced00043524ea,Misc,,,TRUE,FALSE,FALSE,111650,1,111650,303,36213.67552,Closed,0 Old-school,0.7373,0.7373,0.2627,Closed
6837df1cb3bd1851adbc602e,Occupied,Permanently Closed,"J-A Rasta Pasta & Seafood City, Inc.",Restaurant,,,2025-05-29T04:14:19Z,2025-05-29T04:14:19Z,2025-03-20T00:56:28Z,5dfa6c09d7fa020001f6c0fd,2019-12-18T18:12:25Z,12/18/2019,59c110a47b2a3677ef5a37c7,2016-02-02T16:23:39Z,2/2/2016,-1415,40.68564431,-73.9507645,1,fixed,,,,,,,,,https://share.livexyz.com/venue/5dfa6c09d7fa020001f6c0fd,https://calendre.imgix.net/6d0dcadd-1716-4eed-a157-18699fbf6fce_image.png,,,"J-A Rasta Pasta & Seafood City, Inc.",,,,,,,,,,5511be653d42bd000300065f,Jamaican Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be653d42bd000300065f,Jamaican Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,563260851f8c100003002b9a,Quick Bites,TRUE,FALSE,FALSE,380144,1,380144,303,36213.67552,Closed,0 Old-school,0.9998,0.9998,0.0002,Closed
5a96eae188456d0004a5e1f5,Occupied,Permanently Closed,Jacksonhewitt Tax Service,Financial Services Center,175 Malcom X Boulevard,11221,2018-02-28T17:46:08Z,2018-02-28T17:46:08Z,2016-12-20T18:21:47Z,56d88b8d3394ec0003001653,2016-03-03T19:07:57Z,3/3/2016,59c110f07b2a3677ef5c3960,2016-03-03T19:07:57Z,3/3/2016,0,40.68728277,-73.92980538,1,fixed,,347-337-4597,,https://www.jacksonhewitt.com/,,,,,https://share.livexyz.com/venue/56d88b8d3394ec0003001653,https://calendre.imgix.net/0HnASPPqRzyZiA9ttMBp_image.jpg,,,Jacksonhewitt Tax Service,,,,,,,,,,56dc73c2c55a626ccde5842a,Financial Services Center,56dc73c2c55a626ccde5842a,59ea2934f86351000446c5ee,Services,56dc73c2c55a626ccde5842a,Financial Services Center,56dc73c2c55a626ccde5842a,Financial Services Center,59ea2934f86351000446c5ee,Services,,,TRUE,FALSE,FALSE,113981,1,113981,303,36213.67552,Closed,0 Old-school,0.9999,0.9999,0.0001,Closed
569800c7b962cc0003002c26,Occupied,Operating,Jacob Oberlander Certified Public Accountant,"Business, Commercial & Professional Services",890 Bedford Avenue,,2016-01-14T20:10:47Z,,2025-07-24T19:05:19Z,569800c7b962cc0003002c25,2016-01-14T20:10:47Z,1/14/2016,59c1106d7b2a3677ef58e8d2,2016-01-14T20:10:47Z,1/14/2016,0,40.69416719,-73.95621405,1,fixed,,,,,,,,,https://share.livexyz.com/venue/569800c7b962cc0003002c25,,,,Jacob Oberlander Certified Public Accountant,,,,,,,,,,59e50abb73bfdb0004571f8c,Certified Public Accountant,564607fd3a9d43000300040e,5a5cf19d051ced00043524ea,Misc,"59e50abb73bfdb0004571f8c,5a296b1221e7530004fa130c","Certified Public Accountant,Accounting Firm",564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,,,TRUE,FALSE,FALSE,26955,1,26955,303,36213.67552,Existing,,,,,
5a9434222a03bc0004270f9d,Occupied,Permanently Closed,Jacob's Gold,Jewelry Store,285 Nostrand Ave,11216,2018-02-26T16:21:54Z,2018-02-26T16:21:54Z,2016-12-13T21:26:55Z,56b0d9d74d7f1e000301e47b,2016-02-02T16:31:19Z,2/2/2016,59c110a47b2a3677ef5a386c,2016-02-02T16:31:19Z,2/2/2016,0,40.68890914,-73.95115635,1,fixed,,,,,,,,,https://share.livexyz.com/venue/56b0d9d74d7f1e000301e47b,https://calendre.imgix.net/5AnxRDgzTeOOx8m47kP8_image.jpg,,,Jacob's Gold,,,,,,,,,,56254d5b0d55a700030013e7,Jewelry Store,56254d5b0d55a700030013e7,59ea28713a04ba000459f849,Fashion,"56254d5b0d55a700030013e7,572022d19756870003580b7e","Jewelry Store,Pawn Shop","56254d5b0d55a700030013e7,572022d19756870003580b7e","Jewelry Store,Pawn Shop","59ea28713a04ba000459f849,59ea28543a04ba000459f81f","Fashion,Home & Hobby",,,TRUE,FALSE,FALSE,112171,1,112171,303,36213.67552,Closed,0 Old-school,0.9818,0.9818,0.0182,Closed
648925f16a15cf0001d6ab74,Occupied,Operating,Jade,Bar,4 Stuyvesant Avenue,11221,2023-06-14T02:29:02Z,,2025-08-02T19:16:40Z,648925f16a15cf0001d6ab73,2023-06-14T02:29:05Z,6/14/2023,5a60df569dc49c000465b4ff,2018-01-18T17:54:30Z,1/18/2018,-1973,40.69663019,-73.93489658,1,fixed,Sunday 4:00pm-4:00am;Monday 6:00pm-4:00am;Tuesday 6:00pm-4:00am;Wednesday 6:00pm-4:00am;Thursday 6:00pm-4:00am;Friday 6:00pm-4:00am;Saturday 4:00pm-4:00am,,patty@barjade.com,https://www.barjade.com/,https://www.facebook.com/p/JADE-100069204123962/,https://www.instagram.com/bar.jade.bk,,,https://share.livexyz.com/venue/648925f16a15cf0001d6ab73,https://calendre.imgix.net/b17fdae2-733c-4d8d-83df-d472a4205e7b_image.png,,,Jade,,,,,,,,,,5511be4f3d42bd00030005f4,Bar,5511be4f3d42bd00030005f4,59ea28d4f86351000446c55f,Drinks,5511be4f3d42bd00030005f4,Bar,5511be4f3d42bd00030005f4,Bar,59ea28d4f86351000446c55f,Drinks,,,TRUE,FALSE,FALSE,258652,1,258652,303,36213.67552,New,0 Old-school,0.9607,0.9607,0.0393,New
5a943199657acb0004751974,Occupied,Permanently Closed,Jade London,,325 Nostrand Ave,11216,2018-02-26T16:11:04Z,2018-02-26T16:11:04Z,2015-07-17T14:57:14Z,559d460e34e9210003000445,2015-07-08T15:47:26Z,7/8/2015,59c10fd37b2a3677ef560d0e,2015-07-08T15:47:26Z,7/8/2015,0,40.6872417,-73.95071535,1,fixed,,(929) 224-4706,,,,,,,https://share.livexyz.com/venue/559d460e34e9210003000445,,,,Jade London,,,,,,,,,,5a5cf19d051ced00043524ea,Misc,,5a5cf19d051ced00043524ea,Misc,"5a5cf19d051ced00043524ea,59f0ae905f4db6000450b723","Misc,Body",,,"5a5cf19d051ced00043524ea,59f0ae905f4db6000450b723","Misc,Body",,,TRUE,FALSE,FALSE,112153,1,112153,303,36213.67552,Closed,,,,,
6862b2612eccac9dd6a9321b,Occupied,Operating,J'adore Caf & Pizza,Restaurant,180 Ralph Avenue,11233,2025-06-30T15:50:55Z,,2025-08-01T18:56:31Z,6862b2612eccac9dd6a9321a,2025-06-30T15:50:57Z,6/30/2025,59c111207b2a3677ef5d7e61,2016-03-16T17:34:49Z,3/16/2016,-3393,40.68371512,-73.9229981,1,fixed,,(646) 688-0393,,,,,,,https://share.livexyz.com/venue/6862b2612eccac9dd6a9321a,https://calendre.imgix.net/be14caca-1171-447b-9464-dd65425102ff_image.png,,,J'adore Caf & Pizza,,,,,,,,,,59ea34743a04ba00045a0846,French Cafe,5511be633d42bd000300064e,59ea276af86351000446c403,Food,59ea34743a04ba00045a0846,French Cafe,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE,383927,1,383927,303,36213.67552,New,0 Old-school,0.9998,0.9998,0.0002,New
6896cf217640e508ca0c3bd5,Occupied,Operating,J'adore Pizza,Restaurant,182 Ralph Ave Suite B,11233,2025-08-09T04:31:26Z,,2025-08-09T04:31:27Z,6896cf207640e508ca0c3bd3,2025-08-09T04:31:28Z,8/9/2025,59c111207b2a3677ef5d7e72,2017-09-19T12:44:16Z,9/19/2017,-2881,40.68370073,-73.92299478,1,fixed,,,,,,,,,https://share.livexyz.com/venue/6896cf207640e508ca0c3bd3,https://calendre.imgix.net/29d4fd03-7c57-4dab-ab13-e44fdb85de69_image.png,,,J'adore Pizza,,,,,,,,,,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be4337345d00030005f0,Pizzeria,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE,387246,1,387246,303,36213.67552,New,0 Old-school,0.9981,0.9981,0.0019,New
5be369023b0e680003c1aa05,Occupied,Operating,JAF Threads,Clothing Store,188 Tompkins Ave,,2018-11-07T22:36:49Z,,2025-07-17T16:36:26Z,5be369023b0e680003c1aa04,2018-11-07T22:36:49Z,11/7/2018,59c110df7b2a3677ef5bc12b,2016-02-26T18:55:55Z,2/26/2016,-985,40.69251605,-73.94588407,1,fixed,Sunday 1:00pm-7:30pm;Monday 1:00pm-7:30pm;Tuesday 1:00pm-7:30pm;Wednesday 1:00pm-7:30pm;Thursday 1:00pm-7:30pm;Friday 1:00pm-7:30pm;Saturday 1:00pm-7:30pm,(631) 365-0359,,https://leadersnycshop.com/,,https://www.instagram.com/jafthreads/,,,https://share.livexyz.com/venue/5be369023b0e680003c1aa04,https://calendre.imgix.net/X7NX_image_45de65f20e0721b53e4bd8ac2cb532b10ac7f33d.jpg,"Custom made items using designer labels including,  Louis Vuitton, Balenciaga and more...",,JAF Threads,,,,,,,,,,5511be7b3d42bd00030006cb,Men's Clothing Store,56dd9db9f89aa300030006ed,59ea28713a04ba000459f849,Fashion,"5511be7b3d42bd00030006cb,5511be8437345d0003000713,5625187b50d443000300077c","Men's Clothing Store,Women's Clothing Store,Children's Clothing Store",56dd9db9f89aa300030006ed,Clothing Store,59ea28713a04ba000459f849,Fashion,,,TRUE,FALSE,FALSE,196781,1,196781,303,36213.67552,New,1 New-school,0.9275,0.0725,0.9275,New
652446a192e78900011da8bc,Occupied,Permanently Closed,Jag Deli & Grill,Restaurant,158 Lewis Avenue,11221,2023-10-09T18:29:52Z,2023-10-09T18:29:52Z,2023-03-28T15:54:37Z,5b31592c9b754c0003ffc4a5,2018-06-25T21:05:47Z,6/25/2018,59c110ec7b2a3677ef5c1d62,2016-03-02T18:02:38Z,3/2/2016,-845,40.69143672,-73.93686621,1,fixed,,,,,,,,,https://share.livexyz.com/venue/5b31592c9b754c0003ffc4a5,https://calendre.imgix.net/PYRB_image_7484a1f838ebdf60a4969295e1141b9618a3fa5f.jpg,,,Jag Deli & Grill,,,,,,,,,,59c18724e41d550e7ccd7793,Deli,5511be633d42bd000300064e,59ea276af86351000446c403,Food,"59c18724e41d550e7ccd7793,5511be3c37345d00030005c9","Deli,Convenience Store","5511be633d42bd000300064e,58193a7c1c464c000357b1c8","Restaurant,Groceries & Convenience","59ea276af86351000446c403,59ea28b3f86351000446c544","Food,Essentials",563260851f8c100003002b9a,Quick Bites,TRUE,FALSE,FALSE,315788,1,315788,303,36213.67552,Closed,0 Old-school,0.8727,0.8727,0.1273,Closed
67be9d059bc21c14a1a2fe6d,Occupied,Operating,Jag Physical Therapy,Healthcare,1104 Bedford Ave,11216,2025-02-26T04:48:02Z,,2025-07-24T18:00:35Z,67be9d059bc21c14a1a2fe6c,2025-02-26T04:48:05Z,2/26/2025,5be07129cc72f40003bcc8f1,2018-11-05T16:34:49Z,11/5/2018,-2305,40.68684941,-73.95474955,1,fixed,Monday 7:00am-5:00pm;Tuesday 1:00pm-8:00pm;Wednesday 7:00am-3:00pm;Thursday 1:00pm-8:00pm;Friday 7:00am-3:00pm,(516) 973-5119,info@jagpt.com,https://www.jagpt.com/,https://www.facebook.com/JAGONEPhysicalTherapy/,https://www.instagram.com/jagphysicaltherapy/,,https://www.jagpt.com/contact-us/,https://share.livexyz.com/venue/67be9d059bc21c14a1a2fe6c,https://calendre.imgix.net/51975179-d3cd-46d8-83d8-d724701b3b06_image.png,,,Jag Physical Therapy,,,,,,,,,,59e78b4e07a73b0004f3fdf5,Physical Therapy Center,563b74679f9b4000030007da,59ea290e3a04ba000459f8e3,Municipal,59e78b4e07a73b0004f3fdf5,Physical Therapy Center,563b74679f9b4000030007da,Healthcare,59ea290e3a04ba000459f8e3,Municipal,,,TRUE,FALSE,FALSE,371841,1,371841,303,36213.67552,New,0 Old-school,0.9831,0.9831,0.0169,New
66837192a2e3fa0001e2533c,Occupied,Permanently Closed,Jah Love Juice Bar,Juice & Smoothies,241 Throop Ave,11221,2024-07-02T03:18:42Z,2024-07-02T03:18:42Z,2024-01-10T16:47:33Z,652e135899151a000184168d,2023-10-17T04:53:44Z,10/17/2023,59c110e47b2a3677ef5be149,2016-02-29T19:02:18Z,2/29/2016,-2787,40.69574311,-73.94336001,1,fixed,,,,,,,,,https://share.livexyz.com/venue/652e135899151a000184168d,https://calendre.imgix.net/08a5a679-ce7b-48f3-ba1d-bb90cf8413b5_image.png,,,Jah Love Juice Bar,,,,,,,,,,59c18732e41d550e7ccd77d5,Juice Bar,5565be424052000003000011,59ea276af86351000446c403,Food,59c18732e41d550e7ccd77d5,Juice Bar,5565be424052000003000011,Juice & Smoothies,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE,346325,1,346325,303,36213.67552,Closed,0 Old-school,1,1,0,Closed
5a84a3451f042900040b9997,Occupied,Permanently Closed,Jai Gold,,,,2018-02-14T20:59:48Z,2018-02-14T20:59:48Z,2016-03-01T17:04:38Z,56d5cba7776d5b000300095b,2016-03-01T17:04:39Z,3/1/2016,59c110e77b2a3677ef5bf88c,2016-03-01T17:04:39Z,3/1/2016,0,40.68264161,-73.93784887,1,fixed,,,,,,,,,https://share.livexyz.com/venue/56d5cba7776d5b000300095b,https://calendre.imgix.net/swSeZVJ6TxqLogQWNjzD_image.jpg,,,Jai Gold,,,,,,,,,,5a5cf19d051ced00043524ea,Misc,,5a5cf19d051ced00043524ea,Misc,5a5cf19d051ced00043524ea,Misc,,,5a5cf19d051ced00043524ea,Misc,,,TRUE,FALSE,FALSE,111006,1,111006,303,36213.67552,Closed,0 Old-school,0.9999,0.9999,0.0001,Closed
5d94f3961a46f80001a1be77,Occupied,Permanently Closed,Jam Fashion Custom Made African & European Fashion,Clothing Store,1263 Bedford Ave,11216,2019-10-02T18:59:33Z,2019-10-02T18:59:33Z,2019-06-20T20:13:36Z,56bb6c26ad40e80003001ede,2016-02-10T16:58:14Z,2/10/2016,59c110b67b2a3677ef5aaf8a,2016-02-10T16:58:14Z,2/10/2016,0,40.67992097,-73.9530635,1,fixed,,(718) 221-0974,,,,,,,https://share.livexyz.com/venue/56bb6c26ad40e80003001ede,https://calendre.imgix.net/7SMG_image_8032ca6f954d4f7b25a786a085e28b222d65c222.jpg,,,Jam Fashion Custom Made African & European Fashion,,,,,,,,,,5511be7b3d42bd00030006cb,Men's Clothing Store,56dd9db9f89aa300030006ed,59ea28713a04ba000459f849,Fashion,"5511be7b3d42bd00030006cb,5511be8437345d0003000713,5511be8437345d000300070d","Men's Clothing Store,Women's Clothing Store,Tailor Shop","56dd9db9f89aa300030006ed,58193c3e862a8200030b8857","Clothing Store,Laundry, Cleaners & Tailors","59ea28713a04ba000459f849,59ea2934f86351000446c5ee","Fashion,Services",,,TRUE,FALSE,FALSE,230887,1,230887,303,36213.67552,Closed,0 Old-school,0.6236,0.6236,0.3764,Closed
64eeab5906fbff0001f114e3,Occupied,Permanently Closed,Jam Fashion Made ,Clothing Store,"1265 Bedford Ave, #A",11216,2023-08-30T02:37:12Z,2023-08-30T02:37:12Z,2020-03-03T18:29:57Z,5e5ea227309a0e000104ade6,2020-03-03T18:29:59Z,3/3/2020,59c110747b2a3677ef591234,2016-01-16T19:06:48Z,1/16/2016,-1508,40.67971504,-73.95302827,1,fixed,,,,,,,,,https://share.livexyz.com/venue/5e5ea227309a0e000104ade6,https://calendre.imgix.net/4d4e7be0-ca0a-422d-8783-c7bb5657c43f_image.png,,,Jam Fashion Made ,,,,,,,,,,56dd9db9f89aa300030006ed,Clothing Store,56dd9db9f89aa300030006ed,59ea28713a04ba000459f849,Fashion,56dd9db9f89aa300030006ed,Clothing Store,56dd9db9f89aa300030006ed,Clothing Store,59ea28713a04ba000459f849,Fashion,,,TRUE,FALSE,FALSE,303139,1,303139,303,36213.67552,Closed,1 New-school,0.9996,0.0004,0.9996,Closed
6492b655cc91d10001afb073,Occupied,Operating,Jam1,Restaurant,1552 Fulton Street,11216,2023-06-21T08:35:31Z,,2025-08-01T14:31:25Z,6492b655cc91d10001afb072,2023-06-21T08:35:33Z,6/21/2023,59c110e77b2a3677ef5bf49a,2016-03-01T16:09:45Z,3/1/2016,-2668,40.67969856,-73.93885108,1,fixed,,,,,,,,,https://share.livexyz.com/venue/6492b655cc91d10001afb072,https://calendre.imgix.net/c38ce06d-8883-45db-b16d-385d7854ea73_image.png,,,Jam1,,,,,,,,,,5511be653d42bd000300065e,Caribbean Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be653d42bd000300065e,Caribbean Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE,284604,1,284604,303,36213.67552,New,0 Old-school,0.9997,0.9997,0.0003,New
6685b04736c5f70001d2b429,Occupied,Operating,Jamaican Flavors,Restaurant,358 Kosciuszko Street,11221,2024-07-03T20:10:47Z,,2025-08-02T16:14:37Z,6685b04736c5f70001d2b428,2024-07-03T20:10:47Z,7/3/2024,5a8c5ca9b41a2300043af243,2018-02-20T17:36:41Z,2/20/2018,-2325,40.69183712,-73.93993292,1,fixed,,,,,,,,,https://share.livexyz.com/venue/6685b04736c5f70001d2b428,https://calendre.imgix.net/cb41f0cb-cc53-4402-94d7-da1a58a193b8_image.png,,,Jamaican Flavors,,,,,,,,,,5511be653d42bd000300065f,Jamaican Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be653d42bd000300065f,Jamaican Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE,347032,1,347032,303,36213.67552,New,0 Old-school,0.7797,0.7797,0.2203,New
662bfbf02748c00001e0e49c,Occupied,Operating,Jamaican Flavors,Restaurant,483 A Norstand Ave,11216,2024-04-26T19:09:35Z,,2025-07-24T16:32:59Z,662bfbf02748c00001e0e49a,2024-04-26T19:09:36Z,4/26/2024,5a9424c02a03bc000426f701,2018-02-26T15:16:16Z,2/26/2018,-2251,40.68088117,-73.94955161,1,fixed,,,,,,,,,https://share.livexyz.com/venue/662bfbf02748c00001e0e49a,https://calendre.imgix.net/c29f6114-6226-4ce6-88db-ddccac799da0_image.png,,,Jamaican Flavors,,,,,,,,,,5511be653d42bd000300065f,Jamaican Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be653d42bd000300065f,Jamaican Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,563260851f8c100003002b9a,Quick Bites,TRUE,FALSE,FALSE,342290,1,342290,303,36213.67552,New,0 Old-school,1,1,0,New
642f0579db0fc00001688d64,Occupied,Operating,James Barber Shop,Barber Shops & Hair Salons,146 Marcus Garvey Boulevard,,2023-04-06T17:46:33Z,,2025-08-02T15:49:26Z,5be496a989ab8600031e4582,2018-11-08T20:03:52Z,11/8/2018,59c110e97b2a3677ef5c03e9,2016-03-01T18:56:57Z,3/1/2016,-982,40.69327572,-73.94022691,1,fixed,,,,,,,,,https://share.livexyz.com/venue/5be496a989ab8600031e4582,https://calendre.imgix.net/XRH0_image_f440a8c37258f8333173a2356ba68014bebcee75.jpg,,,James Barber Shop,,,,,,,,,,559e9a4fb647aa0003000030,Barber Shop,5819360a1c464c000357b1bc,59f0ae905f4db6000450b723,Body,559e9a4fb647aa0003000030,Barber Shop,5819360a1c464c000357b1bc,Barber Shops & Hair Salons,59f0ae905f4db6000450b723,Body,,,TRUE,FALSE,FALSE,246343,1,246343,303,36213.67552,New,0 Old-school,0.7623,0.7623,0.2377,New
5a8c56993eca9e0004201d47,Occupied,Permanently Closed,James Barber Shop,Barber Shops & Hair Salons,146 Marcus Garvey Boulevard,11206,2018-02-20T17:10:48Z,2018-02-20T17:10:48Z,2016-03-01T18:56:57Z,56d5e5f9776d5b00030016c1,2016-03-01T18:56:57Z,3/1/2016,59c110e97b2a3677ef5c03e9,2016-03-01T18:56:57Z,3/1/2016,0,40.69327572,-73.94022691,1,fixed,,,,,,,,,https://share.livexyz.com/venue/56d5e5f9776d5b00030016c1,https://calendre.imgix.net/PiTG38nTYaDojmx296Yw_image.jpg,,,James Barber Shop,,,,,,,,,,559e9a4fb647aa0003000030,Barber Shop,5819360a1c464c000357b1bc,59f0ae905f4db6000450b723,Body,559e9a4fb647aa0003000030,Barber Shop,5819360a1c464c000357b1bc,Barber Shops & Hair Salons,59f0ae905f4db6000450b723,Body,,,TRUE,FALSE,FALSE,111384,1,111384,303,36213.67552,Closed,1 New-school,0.8194,0.1806,0.8194,Closed
642f0da53d043700010f37ba,Occupied,Operating,Jamron Counseling,Alternative Healthcare,192 Throop Ave Suite 1,11206,2023-04-06T18:21:25Z,,2025-07-17T16:13:05Z,642f0da53d043700010f37b9,2023-04-06T18:21:25Z,4/6/2023,642f0da53d043700010f37b7,2023-04-06T18:21:25Z,4/6/2023,0,40.69840623,-73.94414893,1,fixed,Monday 8:00am-5:00pm;Tuesday 8:00am-5:00pm;Wednesday 8:00am-5:00pm;Thursday 8:00am-5:00pm;Friday 8:00am-5:00pm,(929) 210-9333,jamroncounselingassistance@gmail.com,https://www.jamroncounseling.com/,,https://www.instagram.com/jamron_counseling/,,https://www.jamroncounseling.com/bookus,https://share.livexyz.com/venue/642f0da53d043700010f37b9,,,,Jamron Counseling,,,,,,,,,,57e48fcdd8f31a0003e7b0a5,Alternative Healthcare,57e48fcdd8f31a0003e7b0a5,59ea290e3a04ba000459f8e3,Municipal,57e48fcdd8f31a0003e7b0a5,Alternative Healthcare,57e48fcdd8f31a0003e7b0a5,Alternative Healthcare,59ea290e3a04ba000459f8e3,Municipal,,,TRUE,FALSE,FALSE,246358,1,246358,303,36213.67552,Existing,,,,,
5786a2c3f9d2d70003383786,Occupied,Operating,Janes United Methodist Church,Religious Center,660 Monroe St,11221,2016-07-13T20:21:23Z,,2025-08-02T21:06:48Z,5786a2c3f9d2d70003383785,2016-07-13T20:21:23Z,7/13/2016,59c112d97b2a3677ef679b82,2016-07-13T20:21:23Z,7/13/2016,0,40.68770076,-73.93017944,1,fixed,,718-453-2316,infoserv@umcom.org,http://www.umc.org/find-a-church/church/12446,,,,http://www.umc.org/contact,https://share.livexyz.com/venue/5786a2c3f9d2d70003383785,,,,Janes United Methodist Church,,,,,,,,,,5a32c1e99b0b7700045fa6a8,Methodist Church,56dc73c2c55a626ccde5842c,5a5cf15e051ced00043524c2,Groups,5a32c1e99b0b7700045fa6a8,Methodist Church,56dc73c2c55a626ccde5842c,Religious Center,5a5cf15e051ced00043524c2,Groups,,,TRUE,FALSE,FALSE,53543,1,53543,303,36213.67552,Existing,,,,,
